version,group,family,stage,size_label,profile,target,experiment_purpose,config,training_status,probe_complete,initial_psnr_db,peak_psnr_db,peak_progress,final_psnr_db,gain_from_initial_db,drop_from_peak_db,needs_attention,attention_reason,validation_basis,trajectory,scope_count,data_source,metrics_or_log_path,rmdsrn_final_total_loss,rmdsrn_final_member_loss,rmdsrn_final_variance_kl,rmdsrn_final_lambda,rmdsrn_final_lr,result_summary
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth1,H_plus,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__H_plus__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth1,H_plus,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__H_plus.yaml,ok,true,32.382913,38.633103,45,38.622552,6.239638999999997,0.010550999999999533,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:32.382913,10:35.672585,15:37.039176,20:37.746932,25:38.223834,30:38.520694,35:38.558393,40:38.628401,45:38.633103,50:38.622552",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth1-H_plus/20260808_105805/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.623 dB，首探针增益=+6.240 dB，较峰值回落=0.011 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth1,H2,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__H2__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth1,H2,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__H2.yaml,ok,true,36.479484,39.944902,50,39.944902,3.4654179999999997,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:36.479484,10:38.440533,15:39.33009,20:39.61612,25:39.778206,30:39.881153,35:39.891253,40:39.930199,45:39.929163,50:39.944902",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth1-H2/20260808_105805/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.945 dB，首探针增益=+3.465 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth1,He,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__He__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth1,He,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__He.yaml,ok,true,32.305723,38.642359,50,38.642359,6.336635999999999,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:32.305723,10:35.555518,15:36.697493,20:37.571372,25:38.282607,30:38.317158,35:38.561998,40:38.603725,45:38.597198,50:38.642359",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth1-He/20260808_105805/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.642 dB，首探针增益=+6.337 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth1,PD,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__PD__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth1,PD,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth1/ionization__PD.yaml,ok,true,35.289777,39.219599,50,39.219599,3.9298220000000015,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:35.289777,10:37.23945,15:38.304033,20:38.739874,25:39.017673,30:39.128678,35:39.17488,40:39.213332,45:39.208948,50:39.219599",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth1-PD/20260808_105805/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.220 dB，首探针增益=+3.930 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth2,GT,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__GT__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth2,GT,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__GT.yaml,ok,true,36.334118,39.929855,50,39.929855,3.595737000000007,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:36.334118,10:38.274802,15:39.061636,20:39.49802,25:39.74336,30:39.811633,35:39.88811,40:39.92141,45:39.918416,50:39.929855",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth2-GT/20260808_194646/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.930 dB，首探针增益=+3.596 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth2,H_plus,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__H_plus__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth2,H_plus,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__H_plus.yaml,ok,true,31.873715,37.775118,50,37.775118,5.901402999999998,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:31.873715,10:34.927261,15:36.042274,20:36.910351,25:37.479018,30:37.630738,35:37.707248,40:37.746609,45:37.765337,50:37.775118",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth2-H_plus/20260808_194646/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.775 dB，首探针增益=+5.901 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth2,H2,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__H2__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth2,H2,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__H2.yaml,ok,true,36.241124,40.200176,45,40.185391,3.9442670000000035,0.014784999999996273,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:36.241124,10:38.576354,15:39.41569,20:39.780163,25:39.902758,30:40.078281,35:40.118307,40:40.178189,45:40.200176,50:40.185391",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth2-H2/20260808_194646/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.185 dB，首探针增益=+3.944 dB，较峰值回落=0.015 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth2,He,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__He__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth2,He,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__He.yaml,ok,true,31.284612,36.805438,50,36.805438,5.520826000000003,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:31.284612,10:33.875537,15:34.840253,20:35.876993,25:36.405303,30:36.451144,35:36.708281,40:36.760284,45:36.763961,50:36.805438",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth2-He/20260808_194646/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=36.805 dB，首探针增益=+5.521 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth2,PD,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__PD__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth2,PD,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth2/ionization__PD.yaml,ok,true,35.064945,39.843384,50,39.843384,4.778438999999999,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:35.064945,10:37.482984,15:38.64295,20:39.271961,25:39.568013,30:39.716741,35:39.786144,40:39.827513,45:39.838846,50:39.843384",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth2-PD/20260808_194646/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.843 dB，首探针增益=+4.778 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth3,GT,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth3/ionization__GT__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth3,GT,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth3/ionization__GT.yaml,ok,true,35.348996,39.32114,50,39.32114,3.972144,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:35.348996,10:37.462939,15:38.331729,20:38.884214,25:39.113099,30:39.210621,35:39.278341,40:39.297676,45:39.314353,50:39.32114",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth3-GT/20260809_045423/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.321 dB，首探针增益=+3.972 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth3,H_plus,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth3/ionization__H_plus__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,reconstruction,Size326,depth3,H_plus,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth3/ionization__H_plus.yaml,ok,true,32.102909,37.967885,50,37.967885,5.864976000000006,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:32.102909,10:34.920635,15:36.378543,20:37.20837,25:37.582451,30:37.788699,35:37.932765,40:37.955933,45:37.953025,50:37.967885",1,batch exploration_summary.tsv,runs/exploration_v2/explore-v2-neuralexpert-size326-depth3-H_plus/20260809_045423/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.968 dB，首探针增益=+5.865 dB，较峰值回落=0.000 dB。
explorationv2,explorationv2 / NeuralExpert / Size326 深度扫描,NeuralExpert,manager_pretraining,Size326,depth3,H2,将预算提高到 Size326，比较 1/2/3 层结构并复核管理器预训练链路。,configs_exploration_v2/NeuralExpert/Size326/depth3/ionization__H2__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,0,batch exploration_summary.tsv,batch_logs/exploration_v2/20260805_082827/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
